id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
2157,Lost in Space,5.369,1119,Released,1998-04-03,136159423,130,False,/5HKdFlSWI6U7CjyNAHH6xJHQZHX.jpg,80000000,,tt0120738,en,Lost in Space,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",22.179,/4miEpZmUOMqV8P0T6oq5HVBiVHw.jpg,"Danger, Will Robinson!","Science Fiction, Adventure","Saltire Entertainment, New Line Cinema, Irwin Allen Productions, Prelude Pictures",United States of America,English,"future, time travel, robot, sabotage, deep space, 2050s"
474764,The Lodge,6.105,1119,Released,2020-01-16,2679585,108,False,/23IeumCWwWE7u2d2FDNSGPsNRbl.jpg,0,https://www.thelodgemov.com/,tt7347846,en,The Lodge,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past.",15.521,/yake2myhbW7c6dKbmwYDy1i40bm.jpg,You're not welcome here.,"Drama, Horror, Thriller","FilmNation Entertainment, Hammer Film Productions","Canada, United Kingdom, United States of America",English,"suicide, winter, massachusetts, thanksgiving, stepmother, murder, snow, cabin, divorce, dead dog, ice skating, cult leader, religious cult, christmas"
5550,RoboCop 3,4.7,1119,Released,1993-05-28,10696210,104,False,/oBDyiMDdJsxIYcN57JRfscGAo9f.jpg,22000000,,tt0107978,en,RoboCop 3,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, RoboCop must decide where his loyalties lie.",24.27,/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,He's back. Back on line. Back on duty.,"Action, Adventure, Crime, Science Fiction, Thriller","Orion Pictures, Metro-Goldwyn-Mayer",United States of America,"English, Japanese","police, cyborg, dystopia, sequel, cyberpunk, policeman"
9952,Rescue Dawn,6.94,1118,Released,2006-09-09,7177143,120,False,/zJ8bdQOhRiDh0Gnl5H2sic1h1Bu.jpg,10000000,,tt0462504,en,Rescue Dawn,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,15.415,/7a99nU5k9e3FhBNWfPzR3yRMArl.jpg,A true story of survival... declassified.,"Adventure, Drama, War","Metro-Goldwyn-Mayer, Franchise Pictures, Thema Production, Gibraltar Films, Mandate International, Top Gun Productions","Luxembourg, United States of America",English,"vietnam war, escape, war crimes, prisoner of war, laos, soldier, struggle for survival, escaped prisoner, escape plan, military prisoners, survivor"
9932,Analyze That,5.79,1118,Released,2002-12-06,55003135,96,False,/squEMJDrsY7ooVNFqbTSdIVO4Qh.jpg,60000000,,tt0289848,en,Analyze That,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",13.614,/q3R6Hno3WFfIkHQg7CeVAEOcHQQ.jpg,Back in therapy,"Comedy, Crime","Face Productions, Village Roadshow Pictures, NPV Entertainment, Tribeca Productions, Baltimore Spring Creek Pictures, Warner Bros. Pictures",United States of America,English,"prison, gold, therapist, gangster"
43959,Soul Surfer,7.047,1118,Released,2011-04-08,47088990,112,False,/vAsFwNkxV0cHJWRJXkshg76rJRQ.jpg,18000000,http://www.soulsurferthemovie.com,tt1596346,en,Soul Surfer,"The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.",20.021,/urLCQDCOITabAud39ZwLbNFBrc4.jpg,"When you come back from a loss, beat the odds, and never say never, you find a champion.","Family, Drama","Enticing Entertainment, Island Film Group, Brookwell-McNamara Entertainment, Life's a Beach Entertainment, Mandalay Vision, TriStar Pictures, FilmDistrict",United States of America,English,"depression, surfing, surfer, surfboard, beach, based on novel or book, hawaii, shark attack, thailand, comeback, based on true story, bikini, volunteer, family relationships, hospital, doctor, based on memoir or autobiography, shark, prosthetic arm, swimsuit, christian film, christian, surfing contest, female surfer, severed arm"
45657,The Ward,5.779,1118,Released,2010-09-13,5343820,88,False,/qrcS0uQYNZrMdf0sOSN7Wt454fm.jpg,10000000,http://www.theofficialjohncarpenter.com/the-ward/,tt1369706,en,The Ward,"Kristen, a troubled young woman, is captured by the police after burning down a farmhouse and is locked in the North Bend Psychiatric Hospital. Soon, she begins to suspect that the place has a dark secret at its core and she's determined to find out what it is.",11.374,/x2dqoY5cYop46SKebNXRNL5EXEM.jpg,Only Sanity Can Keep You Alive!,"Horror, Mystery","FilmNation Entertainment, Premiere Picture, A Bigger Boat, North by Northwest Entertainment, Echo Lake Entertainment",United States of America,English,"farm, nurse, electric shock, orderly, psychiatric hospital, disappearance, mental illness, duringcreditsstinger"
8882,Gomorrah,6.876,1117,Released,2008-05-16,34861529,136,False,/iS1owfGWeAiyKe4L7skI7FZ5ne4.jpg,0,,tt0929425,it,Gomorra,"An inside look at Italy's modern-day crime families, the Camorra in Naples and Caserta. Based on a book by Roberto Saviano. Power, money and blood: these are the ""values"" that the residents of the Province of Naples and Caserta have to face every day. They hardly ever have a choice and are forced to obey the rules of the Camorra. Only a lucky few can even think of leading a normal life.",12.147,/swX2DCJYfR1BIG5Q81vKqBl9vf7.jpg,,"Drama, Crime",Fandango,Italy,"Italian, Mandarin, French","street gang, money delivery, gangster, gang war, ghetto, mafia boss, camorra, gang, drugs, criminal, fashion, financial transactions"
71157,Polisse,7.828,1116,Released,2011-10-06,20374201,123,False,/1nR9mCsJD02j13wet0yAnVhEG6Y.jpg,0,,tt1661420,fr,Polisse,"Paris, France. Fred and his colleagues, members of the BPM, the Police Child Protection Unit, dedicated to pursuing all sorts of offenses committed against the weakest, must endure the scrutiny of Melissa, a photographer commissioned to graphically document the daily routine of the team.",11.904,/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg,,"Drama, Thriller","Les Productions du Trésor, Chaocorp, Shortcom, ARTE France Cinéma, Mars Films",France,"Arabic, French, Italian, Romanian","husband wife relationship, paris, france, family relationships, co-workers relationship, extramarital affair, photojournalism, woman director, abused child"
9587,Little Women,7.287,1116,Released,1994-12-21,50083616,115,False,/lmMVUuu2hHX6qrpcusiuSGU8HaC.jpg,18000000,,tt0110367,en,Little Women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",21.426,/1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg,"The story that has lived in our hearts for generations, now comes to the screen for the holidays.","Drama, Romance",Columbia Pictures,United States of America,"English, German, French","depression, parent child relationship, holiday, pregnancy, sister, desire, chalkboard, nightgown, birth of twins, woman director, christmas, 19th century, christmas romance"
515248,Someone Great,6.38,1116,Released,2019-04-19,0,92,False,/586fDuXDvtzIhoUW5COPVrgF8dE.jpg,0,https://www.netflix.com/title/80202920,tt8075260,en,Someone Great,"An aspiring music journalist lands her dream job and is about to move to San Francisco when her boyfriend of nine years decides to call it quits. To nurse her broken heart, she and her two best friends spend one outrageous last adventure in New York City.",12.471,/h0nz5lIBXeUZChBNfwL08bLWQaU.jpg,,"Comedy, Romance","Likely Story, Feigco Entertainment, I Can & I Will Productions",United States of America,"English, Spanish","new york city, female friendship, romantic comedy, woman director"
70670,Headhunters,7.2,1116,Released,2011-08-26,18962444,100,False,/z7y9yrUxE4rAotGowAMNFm2JSzd.jpg,0,,tt1614989,no,Hodejegerne,An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary.,15.872,/ll32Hyillq6VSC1F7v4m2uZjGKI.jpg,The hunt is on.,"Thriller, Crime, Action","Nordisk Film Denmark, Yellow Bird, Friland, ARD Degeto, TV 2, SVT, DR, Norsk Filminstitutt, Nordisk Film & TV Fond","Germany, Denmark, Norway, Sweden","Danish, English, Norwegian, Russian","based on novel or book, chase, mercenary, dark comedy, morgue, norway, heist, on the run, death of lover, art thief, cat and mouse, art gallery, presumed dead, cat burglar, police investigation, troubled marriage, tracking device, nordic noir, oslo, norway, forgery, poisoning, art heist, tracking"
4380,Shall We Dance?,6.418,1115,Released,2004-10-15,170128460,107,False,/dbk1GH7eRmUrs8y9WFQP1corti2.jpg,50000000,https://www.miramax.com/movie/shall-we-dance-2004/,tt0358135,en,Shall We Dance?,"Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.",13.442,/aGIyiQv08Gw1HO5BV1yrwCWtGHC.jpg,Step out of the ordinary.,"Drama, Romance, Comedy",Miramax,United States of America,English,"jealousy, husband wife relationship, dancing master, musical, love, dance studio, music movie"
619979,Deep Water,5.8,1114,Released,2022-03-18,0,116,False,/lcITbesmy0IBO6TXTAgQHJE6Asx.jpg,4,https://www.hulu.com/movie/deep-water-2c4ae82e-2c1b-41d5-a651-82189d1c8b2c,tt2180339,en,Deep Water,"Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family.",39.072,/6yRMyWwjuhKg6IU66uiZIGhaSc8.jpg,The love story is never the whole story.,"Drama, Mystery, Thriller","New Regency Pictures, Entertainment 360, Film Rites, Keep Your Head Productions",United States of America,English,"based on novel or book, marriage, dysfunctional marriage, murder, cuckold, erotic thriller, cuckolded husband, psychological, snails"
13466,October Sky,7.622,1114,Released,1999-02-19,34698685,108,False,/c6uIPrMgvDzhEGSKuZc8aw6NfC.jpg,25000000,,tt0132477,en,October Sky,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",15.7,/iZiHYgDjt1A03QJwCnQsDvmZtCR.jpg,Sometimes one dream is enough to light up the whole sky.,"Drama, Family",Universal Pictures,United States of America,English,"small town, based on novel or book, parent child relationship, satellite, biography, rocket, west virginia, mining accident, teacher, coal mine, 1950s, sputnik, rocketry"
4959,The International,6.204,1114,Released,2009-02-03,60161391,118,False,/fTM8ZJL23nvFLshLUN3SdSrTFsi.jpg,50000000,https://www.sonypictures.com/movies/theinternational,tt0963178,en,The International,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",14.342,/2r8qgOaBy6EiKbKRLwurjmHIgFs.jpg,Is your money making a killing?,"Action, Thriller, Drama, Crime","Studio Babelsberg, Atlas Entertainment, Mosaic Media Group, X Filme Creative Pool, Columbia Pictures","Germany, United Kingdom, United States of America","English, Italian, French, Russian, German",duringcreditsstinger
43549,The Experiment,6.379,1114,Released,2010-07-15,0,96,False,/dKJM7ASnbe2owv92S4OwtqBG8wl.jpg,21800000,,tt0997152,en,The Experiment,20 men are chosen to participate in the roles of guards and prisoners in a psychological study that ultimately spirals out of control.,22.271,/zy6hJYii2PJfMRoUBlULhfuLsgL.jpg,They never imagined it would go this far,"Thriller, Drama","Stage 6 Films, Inferno Entertainment, Cinedigm, Magnet Media Productions, Magnet Media Group, Adelstein-Parouse Productions, Mercator Pictures, Natural Selection, Westeast Films",United States of America,"Spanish, English","experiment, psychological thriller"
12225,Cashback,6.973,1114,Released,2007-01-17,2294291,102,False,/3g8KRLnSoyG2vV7HctDPBsEqbFb.jpg,0,http://www.cashbackfilm.com/,tt0460740,en,Cashback,"After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.",21.826,/9KlMglIBYxreQTEXxHJWiSrYPD2.jpg,Sometimes love is hiding between the seconds of your life.,"Drama, Comedy, Romance","Left Turn Films, Lipsync Productions, Ugly Duckling Films",United Kingdom,"English, Spanish","night shift, london, england, supermarket, boredom, painting, insomnia, time, art school, sexual fantasy, memory, sexual attraction, break-up, art, time freeze , first kiss, magic realism, ex-boyfriend ex-girlfriend relationship, duringcreditsstinger"
641662,Pieces of a Woman,7.046,1113,Released,2020-12-30,0,127,False,/izNpxVcjKbF9BiYF4GVqxCOfewL.jpg,0,http://www.netflix.com/title/81128745,tt11161474,en,Pieces of a Woman,"When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.",11.213,/OgUfLlhfBFx5BPK6LzBWFvBW1w.jpg,,Drama,"Bron Studios, Little Lamb Productions, Creative Wealth Media Finance, Proton Cinema, Sikelia Productions, Post Office Films","Canada, Hungary, United States of America",English,"loss of loved one, boston, massachusetts, midwife, grief, home birth, grieving, giving birth, loss of child"
